"p6.3.d.txt",0
"p6.3.e.txt",0
"p6.3.f.txt",0
"p6.3.g.txt",114
"p6.3.h.txt",126
"p6.3.i.txt",156
"p6.3.j.txt",174
"p6.3.k.txt",192
"p6.3.l.txt",258
"p6.3.m.txt",300
"p6.3.n.txt",354
"p6.4.a.txt",0
"p6.4.b.txt",0
"p6.4.c.txt",0
"p6.4.d.txt",0
"p6.4.e.txt",0
"p6.4.f.txt",0
"p6.4.g.txt",0
"p6.4.h.txt",0
"p6.4.i.txt",0
"p6.4.j.txt",150
"p6.4.k.txt",180
"p6.4.l.txt",198
"p6.4.m.txt",210
"p6.4.n.txt",234
"p7.2.a.txt",30
"p7.2.b.txt",64
"p7.2.c.txt",87
"p7.2.d.txt",160
"p7.2.e.txt",240
"p7.2.f.txt",285
"p7.2.g.txt",308
"p7.2.h.txt",386
"p7.2.i.txt",439
"p7.2.j.txt",465
"p7.2.k.txt",492
"p7.2.l.txt",514
"p7.2.m.txt",557
"p7.2.n.txt",582
"p7.2.o.txt",605
"p7.2.p.txt",625
"p7.2.q.txt",667
"p7.2.r.txt",685
"p7.2.s.txt",730
"p7.2.t.txt",760
"p7.3.a.txt",0
"p7.3.b.txt",46
"p7.3.c.txt",64
"p7.3.d.txt",105
"p7.3.e.txt",140
"p7.3.f.txt",188
"p7.3.g.txt",240
"p7.3.h.txt",285
"p7.3.i.txt",316
"p7.3.j.txt",378
"p7.3.k.txt",413
"p7.3.l.txt",470
"p7.3.m.txt",489
"p7.3.n.txt",513
"p7.3.o.txt",535
"p7.3.p.txt",579
"p7.3.q.txt",619
"p7.3.r.txt",674
"p7.3.s.txt",709
"p7.3.t.txt",746
"p7.4.a.txt",0
"p7.4.b.txt",30
"p7.4.c.txt",46
"p7.4.d.txt",64
"p7.4.e.txt",115
"p7.4.f.txt",149
"p7.4.g.txt",198
"p7.4.h.txt",263
"p7.4.i.txt",314
"p7.4.j.txt",316
"p7.4.k.txt",371
"p7.4.l.txt",450
"p7.4.m.txt",505
"p7.4.n.txt",520
"p7.4.o.txt",516
"p7.4.p.txt",530
"p7.4.q.txt",563
"p7.4.r.txt",597
"p7.4.s.txt",629
"p7.4.t.txt",657
